AR, , , , ,형상제작(더미 포함),Cat.1, Cat.3 값 기반 보정 계산 산출(by Parameter),DYNAMO
가상 모델링 산출,카테고리 유무, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
A01ZZ001,Earth Work,null,Excavation,M3,0,0,0,1,O,00001,Structural Foundations>All element of Category,슬라브 형상,슬라브 오프셋 형상, ,00001,Structural Foundations>All element of Category,슬라브 형상,슬라브 오프셋 형상, ,00004,Structural Foundations>All element of Category,기초 하부면 외곽선 추출,1. 외곽선 오프셋 
  (최소폭 고려)
2. GL 레벨로 복사  
  (휴식각 고려)
3. Solid 작성,Solid의 부피산출, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,type 2, , 
S01AA005,Main Steel Structure Fabrication Work,Shelter/Building,Medium Steel - Built up (90KG/M>Weight≥30KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA006,Main Steel Structure Fabrication Work,Shelter/Building,Light Steel - Built up (30KG/M>Weight),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA007,Main Steel Structure Fabrication Work,Shelter/Building,Girth & Purlin,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA008,Main Steel Structure Fabrication Work,Shelter/Building,P.E.B. (Pre-Engineered Building),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA009,Main Steel Structure Fabrication Work,Shelter/Building,Plates - Gusset, Stiffener, ETC,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA010,Main Steel Structure Fabrication Work,Shelter/Building,Steel Painting/Coating,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA011,Main Steel Structure Fabrication Work,Shelter/Building,High Strength Bolts&Nuts,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AA012,Main Steel Structure Fabrication Work,Shelter/Building,Common Bolts&Nuts,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC001,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Heavy Steel - Standard (Weight≥90KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC002,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Medium Steel - Standard (90KG/M>Weight≥30KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC003,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Light Steel - Standard (30KG/M>Weight),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC016,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Structural Steel - Standard - Others,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC004,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Heavy Steel - Built up (Weight≥90KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC005,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Medium Steel - Built up (90KG/M>Weight≥30KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC006,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Light Steel - Built up (30KG/M>Weight),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC013,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Plate for Reinforcing/Modification/Supplement (Field install),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC009,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Plates - Gusset, Stiffener, ETC,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC011,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),High Strength Bolts&Nuts,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC012,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Common Bolts&Nuts,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC014,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),DTI Washer,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S01AC010,Main Steel Structure Fabrication Work,Civil structure (for Piperack, Equipment etc.),Steel Painting/Coating,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA017,Miscellaneous Steel Fabrication Work,Shelter/Building,Checkered/Flooring Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA018,Miscellaneous Steel Fabrication Work,Shelter/Building,Grating,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA019,Miscellaneous Steel Fabrication Work,Shelter/Building,Steel Stairs,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA020,Miscellaneous Steel Fabrication Work,Shelter/Building,Steel Handrails,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA021,Miscellaneous Steel Fabrication Work,Shelter/Building,Steel Handrails - Removable,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA022,Miscellaneous Steel Fabrication Work,Shelter/Building,Stainless Steel Handrail,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA023,Miscellaneous Steel Fabrication Work,Shelter/Building,Steel Ladder,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA024,Miscellaneous Steel Fabrication Work,Shelter/Building,Galvanized Steel Deck Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AA025,Miscellaneous Steel Fabrication Work,Shelter/Building,Anchor Bolt (Straight Type),EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC017,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Checkered/Flooring Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC018,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Grating,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC019,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Steel Stairs,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC020,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Steel Handrails,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC021,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Steel Handrails - Removable,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC022,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Stainless Steel Handrail,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC023,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Steel Ladder,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC026,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Safety Gate,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC024,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Galvanized Steel Deck Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S02AC025,Miscellaneous Steel Fabrication Work,Civil structure (for Piperack, Equipment etc.),Anchor Bolt (Straight Type),EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AA027,Main Steel Structure Erection Work,Shelter/Building,Heavy Steel (Weight≥90KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AA028,Main Steel Structure Erection Work,Shelter/Building,Medium Steel (90KG/M>Weight≥30KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AA029,Main Steel Structure Erection Work,Shelter/Building,Light Steel (30KG/M>Weight),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AA007,Main Steel Structure Erection Work,Shelter/Building,Girth & Purlin,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AA008,Main Steel Structure Erection Work,Shelter/Building,P.E.B. (Pre-Engineered Building),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AA030,Main Steel Structure Erection Work,Shelter/Building,Non-Shrink Cement Based Grout,M3,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AA031,Main Steel Structure Erection Work,Shelter/Building,Non-Shrink Epoxy Grout,M3,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AB027,Main Steel Structure Erection Work,Pipe Rack,Heavy Steel (Weight≥90KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AB028,Main Steel Structure Erection Work,Pipe Rack,Medium Steel (90KG/M>Weight≥30KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AB029,Main Steel Structure Erection Work,Pipe Rack,Light Steel (30KG/M>Weight),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AB013,Main Steel Structure Erection Work,Pipe Rack,Plate for Reinforcing/Modification/Supplement (Field install),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AD027,Main Steel Structure Erection Work,Equipment Structure (Civil structure except of Piperack),Heavy Steel (Weight≥90KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AD028,Main Steel Structure Erection Work,Equipment Structure (Civil structure except of Piperack),Medium Steel (90KG/M>Weight≥30KG/M),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AD029,Main Steel Structure Erection Work,Equipment Structure (Civil structure except of Piperack),Light Steel (30KG/M>Weight),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AD013,Main Steel Structure Erection Work,Equipment Structure (Civil structure except of Piperack),Plate for Reinforcing/Modification/Supplement (Field install),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S03AE015,Main Steel Structure Erection Work,Structural Steel,Steel Painting,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AA017,Miscellaneous Steel Erection Work,Shelter/Building,Checkered/Flooring Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AA018,Miscellaneous Steel Erection Work,Shelter/Building,Grating,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AA019,Miscellaneous Steel Erection Work,Shelter/Building,Steel Stairs,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AA020,Miscellaneous Steel Erection Work,Shelter/Building,Steel Handrails,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AA021,Miscellaneous Steel Erection Work,Shelter/Building,Steel Handrails - Removable,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AA022,Miscellaneous Steel Erection Work,Shelter/Building,Stainless Steel Handrail,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AA023,Miscellaneous Steel Erection Work,Shelter/Building,Steel Ladder,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AA024,Miscellaneous Steel Erection Work,Shelter/Building,Galvanized Steel Deck Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB017,Miscellaneous Steel Erection Work,Pipe Rack,Checkered/Flooring Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB018,Miscellaneous Steel Erection Work,Pipe Rack,Grating,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB019,Miscellaneous Steel Erection Work,Pipe Rack,Steel Stairs,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB020,Miscellaneous Steel Erection Work,Pipe Rack,Steel Handrails,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB021,Miscellaneous Steel Erection Work,Pipe Rack,Steel Handrails - Removable,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB022,Miscellaneous Steel Erection Work,Pipe Rack,Stainless Steel Handrail,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB023,Miscellaneous Steel Erection Work,Pipe Rack,Steel Ladder,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB026,Miscellaneous Steel Erection Work,Pipe Rack,Safety Gate,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AB024,Miscellaneous Steel Erection Work,Pipe Rack,Galvanized Steel Deck Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD017,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Checkered/Flooring Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD018,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Grating,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD019,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Steel Stairs,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD020,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Steel Handrails,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD021,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Steel Handrails - Removable,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD022,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Stainless Steel Handrail,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD023,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Steel Ladder,M,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD026,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Safety Gate,EA,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AD024,Miscellaneous Steel Erection Work,Equipment Structure (Civil structure except of Piperack),Galvanized Steel Deck Plate,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S04AE015,Miscellaneous Steel Erection Work,Structural Steel,Steel Painting,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S05AF032,Demolition work,Revamping Work (Shelter/Building),Demolition Work of Steel for Building/Shelter,TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S05AG033,Demolition work,Demolition work,Structural Steel for Piperack/ Equipment structure etc. (Civil),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
S05AG034,Demolition work,Demolition work,Miscellaneous Steel for Piperack/ Equipment structure etc. (Civil),TON,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0,0,0,0, ,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F01AA000,Building/Shelter Fire Proofing Work,Dense Concrete,null,M3,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F01AB000,Building/Shelter Fire Proofing Work,Lightweight Cementitious,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F01AC000,Building/Shelter Fire Proofing Work,Intumescent Coating Type,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F01AD000,Building/Shelter Fire Proofing Work,Top Coat for Cementitious Fire Proofing,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F02AA000,Pipe Rack/Equipment Steel Structure Fire Proofing Work,Dense Concrete,null,M3,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F02AB000,Pipe Rack/Equipment Steel Structure Fire Proofing Work,Lightweight Cementitious,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F02AC000,Pipe Rack/Equipment Steel Structure Fire Proofing Work,Intumescent Coating Type,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F02AD000,Pipe Rack/Equipment Steel Structure Fire Proofing Work,Top Coat for Cementitious Fire Proofing,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F03AA000,Equipment Fire Proofing Work,Dense Concrete,null,M3,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F03AB000,Equipment Fire Proofing Work,Lightweight Cementitious,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F03AE000,Equipment Fire Proofing Work,Epoxy Based Intumescent Coating Type,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
F03AD000,Equipment Fire Proofing Work,Top Coat for Cementitious Fire Proofing,null,M2,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
426, , , , ,0,0,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
